Name,Year,Score,Genre,Language,Budget,Revenue,Profit,Music,Thriller,Comedy,Crime,TV Movie,Drama,Family,Western,Adventure,War,Fantasy,Horror,Romance,Animation,Mystery,Documentary,Action,Science Fiction,History,Genre Sum
Iron Man: Rise of Technovore,2013,58.0,"Science Fiction,Animation,Action",Japanese,170200000.0,284456048.0,114256048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
Flavors of Youth,2018,69.0,"Animation,Romance,Drama",Chinese,9620000.0,496334.0,-9123666.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
The Legend of Drunken Master,1994,74.0,"Action,Comedy",Cantonese,10000000.0,11546543.0,1546543.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
The Treacherous,2015,60.0,"Drama,History",Korean,169900000.0,591824588.0,421924588.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Mom's Friend 4,2018,60.0,Romance,Korean,81000000.0,459757717.0,378757717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pokémon: The Rise of Darkrai,2008,69.0,"Family,Adventure,Animation,Fantasy,Action,Science Fiction",Japanese,51430000.0,42538454.0,-8891546.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0
Instructions Not Included,2013,77.0,"Comedy,Drama","Spanish, Castilian",5500000.0,99067206.0,93567206.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Sin Nombre,2009,76.0,"Drama,Action,Thriller,Crime","Spanish, Castilian",5239000.0,5102705.0,-136295.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
The Flesh,1991,54.0,"Drama,Romance",Italian,88000000.0,314837194.0,226837194.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Young Aunt,2018,47.0,Romance,Korean,135200000.0,947468745.8,812268745.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Doraemon: New Nobita's Great Demon – Peko and the Exploration Party of Five,2014,71.0,"Family,Animation,Adventure",Japanese,33989696.0,114632739.0,80643043.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
No Tears for the Dead,2014,70.0,"Action,Thriller",Korean,41321872.0,4500000.0,-36821872.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Temptation of Aunt 2,2019,53.0,Drama,Korean,119600000.0,362461687.2,242861687.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Her Blue Sky,2019,71.0,"Animation,Romance",Japanese,29606012.8,4736031.0,-24869981.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Pokémon the Movie: The Power of Us,2018,71.0,"Animation,Family,Adventure,Fantasy",Japanese,34757939.2,23740788.0,-11017151.200000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Room Salon College Girls,2018,0.0,Romance,Korean,181600000.0,175269998.8,-6330001.199999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bleach the Movie: Hell Verse,2010,75.0,"Action,Animation,Fantasy,Adventure",Japanese,3865000.0,8749681.0,4884681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
The Legend of the Nahuala,2007,77.0,"Animation,Family,Fantasy,Horror","Spanish, Castilian",153135539.8,575175637.2,422040097.40000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Kuroko's Basketball - Movie: Winter Cup - Crossing the Door,2016,75.0,Animation,Japanese,99600000.0,396508441.0,296908441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
One Piece: Baron Omatsuri and the Secret Island,2005,73.0,"Action,Animation,Comedy",Japanese,25745000.0,10494545.0,-15250455.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
Ju-on: The Grudge,2003,67.0,Horror,Japanese,3500000.0,3657876.0,157876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Minuscule 2: Mandibles from Far Away,2019,71.0,"Animation,Adventure,Family,Comedy",French,102500000.0,401766981.6,299266981.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Fearless,2006,75.0,"Drama,Action",Chinese,1475001.4,68072848.0,66597846.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Bleach the Movie: Fade to Black,2008,71.0,"Action,Animation,Fantasy,Drama",Japanese,27969400.0,6032296.0,-21937104.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
Ranma ½: The Movie 2 — The Battle of Togenkyo: Rescue the Brides!,1992,80.0,"Action,Comedy,Animation",Japanese,115460000.0,583546114.0,468086114.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
The Irregular at Magic High School: The Girl Who Summons the Stars,2017,64.0,"Science Fiction,Action,Animation,Fantasy",Japanese,78600000.0,478182728.8,399582728.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
Teenage Little Sister,2018,70.0,Romance,Korean,105740523.8,345465556.8,239725033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
My Extraordinary Summer with Tess,2019,72.0,Drama,"Dutch, Flemish",81200000.0,472749495.2,391549495.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sorry If I Call You Love,2014,74.0,"Romance,Drama","Spanish, Castilian",143600000.0,176140303.6,32540303.599999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
The Rifleman of the Voroshilov Regiment,1999,73.0,"Drama,Action,Crime",Russian,57600000.0,997071462.2,939471462.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Master Z: Ip Man Legacy,2018,62.0,"Action,Crime,Drama",Cantonese,23667081.4,21832649.0,-1834432.3999999985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Pom Poko,2005,72.0,"Adventure,Animation,Fantasy",Japanese,76400000.0,674767418.2,598367418.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Doraemon: Nobita and the Windmasters,2003,74.0,"Animation,Fantasy",Japanese,67400000.0,498339542.2,430939542.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
City Under Siege,2010,49.0,"Science Fiction,Action,Thriller",Cantonese,17000000.0,13851432.0,-3148568.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
Gantz:O,2016,73.0,"Science Fiction,Action,Animation",Japanese,2910000.0,2238600.0,-671400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
A Newly Wedded Couple's Sex Life,2018,0.0,Romance,Korean,181600000.0,175269998.8,-6330001.199999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Re:ZERO -Starting Life in Another World- Memory Snow,2018,74.0,"Animation,Adventure,Fantasy",Japanese,131600000.0,397057826.8,265457826.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3096 Days,2013,75.0,Drama,German,515001.4,6677474.0,6162472.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Young Mother's Friend,2018,10.0,Romance,Korean,201940000.0,38157314.0,-163782686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Monster Hunt,2015,64.0,"Comedy,Fantasy,Adventure",Chinese,28933400.0,387053506.0,358120106.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
[REC]⁴ Apocalypse,2014,56.0,"Thriller,Horror","Spanish, Castilian",3000000.0,4915757.0,1915757.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Doraemon: Nobita and the Tin Labyrinth,1993,73.0,"Adventure,Animation",Japanese,4000000.0,14800000.0,10800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Sister-in-law's Seduction,2017,0.0,Romance,Korean,181600000.0,175269998.8,-6330001.199999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cencoroll Connect,2019,70.0,"Animation,Science Fiction",Japanese,73200000.0,498693699.0,425493699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Who Am I,2014,76.0,Thriller,German,1204600.0,7700259.0,6495659.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fate/kaleid liner Prisma☆Illya: Vow in the Snow,2017,68.0,"Action,Animation,Drama,Fantasy",Japanese,57104639.8,1118410.0,-55986229.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
Latte and the Magic Waterstone,2019,67.0,"Animation,Adventure,Family,Comedy",German,89013252.0,4983582.0,-84029670.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi,2017,75.0,"Animation,Adventure,Fantasy,Family",Japanese,101600000.0,605173999.8,503573999.79999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
S.W.A.T.,2019,74.0,"Action,Crime,Drama",Chinese,70000000.0,207154748.0,137154748.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Young Mother 4,2016,43.0,Romance,Korean,139800000.0,558017045.2,418217045.20000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A Monster in Paris,2011,68.0,"Adventure,Animation,Comedy,Family,Fantasy",French,25000000.0,26611650.0,1611650.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
Balkan Line,2019,76.0,"Drama,Action,War",Russian,3500000.0,4944386.0,1444386.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
The Divine Fury,2019,67.0,"Action,Horror",Korean,29606139.8,11750306.0,-17855833.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Adultery Alumni Association,2018,71.0,"Drama,Romance",Korean,64660616.4,480248424.4,415587808.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
The Wave,2015,67.0,Thriller,Norwegian,5904067.0,12975143.0,7071076.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
As the Gods Will,2014,72.0,"Thriller,Horror,Comedy",Japanese,140000000.0,465809282.2,325809282.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Taxi,1998,66.0,"Action,Comedy,Crime",French,8700000.0,44500000.0,35800000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Dragon Blade,2015,64.0,"Adventure,History",Chinese,65000000.0,121545703.0,56545703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
There Is a Japanese Woman in My Room,2019,47.0,"Drama,Romance",Korean,129200000.0,947468745.8,818268745.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
I Saw the Devil,2011,78.0,"Thriller,Horror",Korean,79100000.0,716255691.2,637155691.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
My Wife's Sister,2016,53.0,"Romance,Family,Drama",Korean,165600000.0,781272777.2,615672777.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Young Mother 2,2014,57.0,"Drama,Romance",Korean,118008009.2,452180857.4,334172848.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Gorgeous,1999,63.0,"Adventure,Action,Comedy,Romance",Cantonese,95600000.0,813565486.2,717965486.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Naked Ambition 3D,2014,52.0,Comedy,Cantonese,77140000.0,202866374.4,125726374.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
One Piece: Dead End Adventure,2003,70.0,"Action,Animation,Adventure",Japanese,75397939.2,14817006.0,-60580933.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
Fallen Angels,1995,77.0,"Action,Romance,Crime",Cantonese,105200000.0,657573739.2,552373739.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Patema Inverted,2013,73.0,"Animation,Adventure,Drama,Fantasy,Science Fiction",Japanese,135600000.0,703696698.0,568096698.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
The Concubine,2012,60.0,Drama,Korean,73800000.0,346352260.6,272552260.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Female War: A Nasty Deal,2015,33.0,"Drama,Romance",Korean,54640000.0,323787336.6,269147336.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Crayon Shin-chan: The Legend Called: Dance! Amigo!,2006,71.0,"Comedy,Animation",Japanese,108600000.0,454330438.8,345730438.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Attraction,2017,67.0,"Drama,Romance,Science Fiction,Adventure",Russian,5027266.0,19454845.0,14427579.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
Hope,2013,84.0,Drama,Korean,143000000.0,696323373.6,553323373.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rurouni Kenshin Part III: The Legend Ends,2014,77.0,"Action,Adventure,Drama,Fantasy",Japanese,124200000.0,640997166.4,516797166.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Pornography,2003,58.0,"War,Drama,Romance",Polish,98000000.0,689081144.4,591081144.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Nice Sister-In-Law,2016,10.0,"Romance,Drama",Korean,198540000.0,38157314.0,-160382686.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Rurouni Kenshin Part II: Kyoto Inferno,2014,76.0,"Action,Adventure,Drama,Fantasy",Japanese,93400000.0,874940419.6,781540419.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Gurren Lagann the Movie: The Lights in the Sky Are Stars,2009,80.0,"Action,Science Fiction,Animation,Adventure",Japanese,136000000.0,719009391.0,583009391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
Jonah and the Pink Whale,1995,52.0,Drama,"Spanish, Castilian",111940000.0,638332462.6,526392462.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Jésus, de Nazareth à Jérusalem",2017,50.0,Comedy,French,114000000.0,449042622.0,335042622.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fragtime,2019,61.0,"Animation,Romance,Science Fiction,Comedy",Japanese,106000000.0,552915715.2,446915715.20000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
Witchcraft vs. Curse,1991,33.0,"Fantasy,Drama",Cantonese,50641000.0,323787336.6,273146336.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Sailor Moon S the Movie: Hearts in Ice,2001,78.0,"Animation,Fantasy,Action,Romance,Comedy",Japanese,38211149.2,9940717.0,-28270432.200000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
One Piece: Giant Mecha Soldier of Karakuri Castle,2006,70.0,"Action,Animation,Comedy,Fantasy,Science Fiction",Japanese,61900000.0,7232965.0,-54667035.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
Mr. Nice Guy,1999,65.0,"Crime,Action,Comedy",Cantonese,6000000.0,31716953.0,25716953.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Arthur and the Revenge of Maltazard,2011,57.0,"Adventure,Fantasy,Animation,Family",French,87000000.0,53377565.6,-33622434.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Nice Sister-In-Law,2015,52.0,"Romance,Drama",Korean,2000.0,8000.0,6000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Wild Tales,2015,79.0,"Drama,Thriller,Comedy","Spanish, Castilian",4000000.0,27007072.0,23007072.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Fighting Spirit: Champion Road,2003,67.0,"Animation,Action,Comedy",Japanese,111600000.0,758528172.4,646928172.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
Doraemon: Nobita and the New Steel Troops: Winged Angels,2011,73.0,"Animation,Adventure,Family,Science Fiction",Japanese,138400000.0,649122426.2,510722426.20000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
Steins;Gate: The Movie - Load Region of Déjà Vu,2013,76.0,"Science Fiction,Animation,Drama",Japanese,23150365.4,4843719.0,-18306646.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
Inazuma Eleven: The Movie,2010,76.0,"Fantasy,Animation",Japanese,83800000.0,723604087.4,639804087.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
The Night Eats the World,2018,61.0,"Drama,Horror,Thriller",French,214800000.0,692152526.4,477352526.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
The Secret in Their Eyes,2010,80.0,"Crime,Mystery,Thriller,Romance,Drama","Spanish, Castilian",2000000.0,33965843.0,31965843.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
The Secret of the Magic Gourd,2008,74.0,"Drama,Family,Fantasy",Chinese,61460000.0,550973851.0,489513851.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
The Ages of Lulu,1990,63.0,Drama,"Spanish, Castilian",87000000.0,416389640.0,329389640.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Burn Out,2018,68.0,"Action,Thriller",French,105000000.0,205189611.0,100189611.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Pokémon the Movie: Diancie and the Cocoon of Destruction,2014,66.0,"Animation,Family,Adventure,Action,Comedy,Drama",Japanese,24720400.0,245461189.2,220740789.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
Bleach the Movie: Memories of Nobody,2006,69.0,"Fantasy,Animation,Science Fiction",Japanese,73220050.0,1238072.0,-71981978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
Melancholie der Engel,2009,41.0,"Drama,Fantasy,Horror,Mystery,Thriller,Adventure,Romance,Crime",German,101800000.0,858637629.0,756837629.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
Doraemon: Nobita and the Galaxy Super-express,1996,80.0,"Animation,Science Fiction,Action",Japanese,178000000.0,1153194949.4,975194949.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
Master and Man,2019,43.0,Drama,Korean,86500000.0,171913639.0,85413639.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
